,Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
50046,2010070052940,2,4,2,2,7,3,0,0,1,0,-1,9,1
50047,2010070052940,3,3,1,1,8,3,0,0,0,0,-1,21,-1
50050,2010070053344,2,1,1,2,6,3,0,0,0,0,-1,9,-1
50093,2010070058528,2,1,1,1,7,3,0,0,0,0,-1,9,3
50133,2010070063054,2,1,1,2,7,3,0,0,0,0,-1,9,1
50134,2010070063054,2,2,2,2,8,3,0,0,1,0,-1,9,1
50135,2010070063093,2,1,1,2,7,3,0,0,0,0,-1,9,1
50136,2010070063093,2,2,2,2,4,3,0,0,1,0,-1,9,1
50137,2010070063093,2,3,2,2,3,3,0,0,2,0,-1,9,1
50138,2010070063093,2,4,2,1,2,3,0,0,2,0,-1,9,1
50186,2010070067582,1,1,1,1,4,3,0,0,0,0,-1,19,1
50187,2010070067604,2,1,1,1,6,2,0,0,0,0,-1,9,1
50188,2010070067604,4,2,1,1,8,3,0,0,0,0,-1,19,1
50204,2010070068865,1,1,1,1,6,3,0,0,0,0,-1,9,1
50205,2010070068865,2,2,1,1,7,3,0,0,0,0,-1,90,1
50206,2010070068907,2,1,1,1,4,3,0,0,0,0,-1,9,1
50220,2010070070058,1,1,1,1,5,3,0,0,0,0,-1,9,1
50221,2010070070058,1,3,2,2,5,3,0,0,2,0,-1,9,1
50222,2010070070058,2,2,1,1,7,3,0,0,0,0,-1,21,1
50231,2010070071235,1,1,1,2,6,3,0,0,0,0,-1,9,1
50232,2010070071235,1,2,2,2,2,3,0,0,2,0,-1,9,1
50233,2010070071235,1,3,2,2,9,3,0,0,1,0,-1,9,1
50234,2010070071235,2,4,2,1,3,3,0,0,1,0,-1,9,1
50247,2010070073680,1,1,1,2,8,2,0,0,0,0,-1,9,1
50248,2010070073680,2,2,1,1,7,3,0,0,0,0,-1,9,1
50270,2010070075451,1,1,2,2,4,3,0,0,1,0,-1,9,1
50271,2010070075451,1,2,2,1,4,3,0,0,2,0,-1,9,1
50272,2010070075451,1,3,2,1,5,3,0,0,2,0,-1,9,1
50288,2010070077675,1,1,1,1,8,3,0,0,0,0,-1,9,1
50289,2010070077675,1,2,2,2,9,3,0,0,1,0,-1,9,1
50327,2010070081511,1,1,1,1,9,3,0,0,0,0,-1,21,1
50347,2010070083589,2,1,1,2,5,3,0,0,0,0,-1,9,2
50353,2010070084143,1,1,1,1,8,2,0,0,0,0,-1,9,3
50354,2010070084143,1,2,2,2,9,3,0,0,1,0,-1,9,3
50361,2010070084624,1,1,1,2,7,3,0,0,0,0,-1,9,1
50362,2010070084624,2,2,2,1,7,3,0,0,2,0,-1,9,1
50363,2010070084624,2,3,2,1,7,3,0,0,2,0,-1,9,3
50364,2010070084675,2,1,1,2,6,3,0,0,0,0,-1,9,1
50365,2010070084681,3,1,2,2,11,3,0,0,1,0,-1,9,1
50408,2010070089719,2,1,1,1,7,3,0,0,0,0,-1,9,1
50423,2010070090578,2,1,2,1,2,3,0,0,2,0,-1,9,1
50424,2010070090578,2,2,2,1,2,3,0,0,2,0,-1,9,1
50425,2010070090578,2,3,2,2,7,3,0,0,1,0,-1,9,1
50426,2010070090578,10,4,1,1,6,3,0,0,0,0,-1,9,1
50427,2010070090578,14,5,1,1,4,3,0,0,0,0,-1,9,1
50431,2010070091320,1,1,1,2,6,3,0,0,0,0,-1,9,1
50432,2010070091320,1,3,2,1,6,3,0,0,1,0,-1,9,1
50433,2010070091320,1,4,2,2,2,3,0,0,2,0,-1,9,1
50434,2010070091320,1,5,2,1,1,3,0,0,2,0,-1,9,1
50435,2010070091320,3,2,1,1,7,3,0,0,0,0,-1,9,1
50436,2010070091320,3,6,2,2,6,3,0,0,1,0,-1,9,1
50437,2010070091320,3,7,2,2,2,3,0,0,2,0,-1,9,1
50438,2010070091320,3,8,2,2,2,3,0,0,2,0,-1,9,1
50439,2010070091320,3,9,2,1,1,3,0,0,2,0,-1,9,1
50481,2010070094955,1,1,2,1,5,3,0,0,2,0,-1,9,1
50482,2010070094955,1,2,2,2,5,3,0,0,1,0,-1,9,1
50483,2010070094955,1,3,2,2,5,3,0,0,2,0,-1,9,1
50499,2010070095930,2,1,1,1,6,3,0,0,0,0,-1,19,1
50500,2010070095930,2,2,2,1,8,3,0,0,1,0,-1,19,1
50511,2010070096466,2,1,2,1,1,3,0,0,2,0,-1,9,1
50519,2010070097138,2,1,1,1,6,3,0,0,0,0,-1,5,-1
50520,2010070097249,1,1,1,1,8,3,0,0,0,0,-1,9,-1
50536,2010070098173,1,1,1,1,5,3,0,0,0,0,-1,9,1
50537,2010070098173,2,2,1,1,6,3,0,0,0,0,-1,19,1
50538,2010070098173,2,3,2,1,4,3,0,0,1,0,-1,19,1
50542,2010070098615,1,1,2,2,5,3,0,0,1,0,-1,9,1
50550,2010070099649,1,1,1,1,9,3,0,0,0,0,-1,9,1
50551,2010070099649,1,2,2,2,9,3,0,0,1,0,-1,9,1
50575,2010070102269,2,1,1,2,7,3,0,0,0,0,-1,9,1
50606,2010070105154,1,1,2,2,7,3,0,0,1,0,-1,9,1
50622,2010070106343,1,1,1,1,6,3,0,0,0,0,-1,9,1
50623,2010070106343,1,4,2,1,6,3,0,0,1,0,-1,9,1
50624,2010070106343,2,2,1,1,7,3,0,0,0,0,-1,9,1
50625,2010070106343,3,3,1,2,6,2,0,0,0,0,-1,9,1
50626,2010070106343,3,5,2,1,1,3,0,0,1,0,-1,9,1
50632,2010070107121,1,1,1,1,6,3,0,0,0,0,-1,9,1
50633,2010070107420,2,1,1,1,5,3,0,0,0,0,-1,9,1
50649,2010070110192,1,1,1,2,6,3,0,0,0,0,-1,9,1
50650,2010070110192,2,2,1,1,8,3,0,0,0,0,-1,9,1
50651,2010070110192,3,3,1,1,5,3,0,0,0,0,-1,9,1
50652,2010070110236,1,1,1,1,7,3,0,0,0,0,-1,9,3
50653,2010070110236,2,2,1,1,6,3,0,0,0,0,-1,9,1
50654,2010070110236,4,3,1,2,6,3,0,0,0,0,-1,9,1
50674,2010070111931,2,1,2,2,5,3,0,0,2,0,-1,9,1
50675,2010070111931,2,2,2,2,5,3,0,0,2,0,-1,9,-1
50676,2010070111931,2,3,2,2,5,3,0,0,1,0,-1,9,1
50690,2010070113441,1,1,1,1,5,3,0,0,0,0,-1,9,1
50691,2010070113441,1,2,2,2,5,3,0,0,1,0,-1,9,1
50692,2010070113441,1,3,2,2,2,3,0,0,2,0,-1,9,1
50693,2010070113441,2,4,1,1,10,3,0,0,0,0,-1,9,1
50694,2010070113441,2,5,2,2,10,3,0,0,1,0,-1,9,1
50709,2010070114907,1,1,1,2,6,3,0,0,0,0,-1,9,2
50710,2010070114933,3,1,1,1,9,3,0,0,0,0,-1,9,3
50711,2010070114933,3,2,2,2,9,3,0,0,2,0,-1,9,1
50712,2010070114933,3,3,2,2,9,3,0,0,1,0,-1,9,1
50735,2010070117046,1,1,2,2,8,3,0,0,1,0,-1,9,1
50742,2010070117576,1,1,1,1,7,3,0,0,0,0,-1,9,1
50743,2010070117601,2,1,1,1,8,3,0,0,0,0,-1,5,-1
50752,2010070118320,2,1,1,2,8,3,0,0,0,0,-1,9,1
50767,2010070119672,2,1,1,1,8,3,0,0,0,0,-1,21,1
50774,2010070120340,2,1,1,1,7,3,0,0,0,0,-1,9,1
50775,2010070120340,3,2,1,1,7,3,0,0,0,0,-1,9,1
50791,2010070121439,2,1,1,1,7,3,0,0,0,0,-1,9,1
50811,2010070123797,1,1,2,1,7,3,0,0,0,4,-1,10,1
50830,2010070125866,1,1,1,1,7,2,0,0,0,0,-1,21,1
50855,2010070129315,2,1,1,1,8,3,0,0,0,0,-1,9,1
50864,2010070130600,1,1,1,2,7,3,0,0,0,0,-1,9,1
50865,2010070130600,1,2,2,2,3,3,0,0,2,0,-1,9,1
50866,2010070130600,1,3,2,2,4,3,0,0,1,0,-1,9,1
50867,2010070130600,2,4,2,1,5,3,0,0,2,0,-1,9,1
50900,2010070134681,2,1,1,1,8,3,0,0,0,0,-1,19,-1
50912,2010070135620,1,2,2,1,10,3,0,0,1,0,-1,9,1
50913,2010070135620,1,3,2,2,8,3,0,0,2,0,-1,9,1
50914,2010070135620,1,4,2,2,2,3,0,0,2,0,-1,9,1
50915,2010070135620,2,1,1,1,7,3,0,0,0,0,-1,9,2
50976,2010070140056,1,1,2,1,9,3,0,0,1,0,-1,9,1
50977,2010070140056,1,2,2,1,4,3,0,0,2,0,-1,9,1
50978,2010070140056,1,3,2,1,9,3,0,0,2,0,-1,9,1
50979,2010070140066,1,1,1,1,7,3,0,0,0,0,-1,9,1
50980,2010070140066,2,2,1,1,6,3,0,0,0,0,-1,9,1
50981,2010070140066,2,3,2,1,5,3,0,0,1,0,-1,9,1
51007,2010070142124,2,1,1,1,6,3,0,0,0,0,-1,9,1
51008,2010070142124,2,2,2,2,6,3,0,0,1,0,-1,9,1
51017,2010070142808,2,1,2,2,6,3,0,0,1,0,-1,19,1
51018,2010070143046,2,1,1,1,10,3,0,0,0,0,-1,9,1
51019,2010070143046,2,2,2,2,10,2,0,0,1,0,-1,9,1
51023,2010070143272,2,1,1,1,9,3,0,0,0,0,-1,9,1
51024,2010070143272,2,2,2,1,9,3,0,0,1,0,-1,9,1
51040,2010070145464,2,1,1,2,9,3,0,0,0,0,-1,9,1
51041,2010070145464,2,2,2,2,7,3,0,0,1,0,-1,9,1
51043,2010070145833,1,1,1,2,4,3,0,0,0,0,-1,9,1
51047,2010070146012,1,1,1,1,6,3,0,0,0,0,-1,19,1
51048,2010070146012,2,2,1,2,7,3,0,0,0,0,-1,9,1
51049,2010070146012,2,3,2,1,6,3,0,0,2,0,-1,9,1
51050,2010070146012,2,4,2,1,6,3,0,0,1,0,-1,9,1
51051,2010070146012,2,5,2,1,5,3,0,0,2,0,-1,9,1
51058,2010070146363,1,1,1,2,6,3,0,0,0,0,-1,9,1
51104,2010070150115,2,1,2,2,10,3,0,0,1,0,-1,9,1
51114,2010070150321,2,1,1,2,6,3,0,0,0,0,-1,9,1
51115,2010070150321,2,2,2,1,6,3,0,0,1,0,-1,9,1
51125,2010070150817,2,1,1,1,7,3,0,0,0,0,-1,9,3
51127,2010070150916,1,1,2,2,6,3,0,0,1,0,-1,9,1
51128,2010070150916,1,2,2,2,5,3,0,0,1,0,-1,9,1
51131,2010070151249,1,1,1,2,11,3,0,0,0,0,-1,9,2
51142,2010070152293,2,1,1,2,7,3,0,0,0,0,-1,9,2
51143,2010070152293,2,5,2,1,3,3,0,0,2,0,-1,9,3
51144,2010070152293,2,6,2,1,3,3,0,0,2,0,-1,9,1
51145,2010070152293,2,7,2,1,2,3,0,0,2,0,-1,9,1
51146,2010070152293,2,8,2,2,2,3,0,0,2,0,-1,9,2
51147,2010070152293,2,9,2,1,3,3,0,0,1,0,-1,9,1
51148,2010070152293,3,2,1,1,5,3,0,0,0,0,-1,9,3
51149,2010070152293,3,3,2,1,4,3,0,0,1,0,-1,9,1
51150,2010070152293,3,4,2,2,4,3,0,0,2,0,-1,9,1
51178,2010070153756,2,1,1,1,4,3,0,0,0,0,-1,9,2
51179,2010070153756,2,2,2,1,4,3,0,0,1,0,-1,9,1
51180,2010070153756,2,3,2,2,4,3,0,0,2,0,-1,9,1
51181,2010070153756,2,4,2,2,4,3,0,0,2,0,-1,9,1
51203,2010070156349,1,1,1,1,8,1,0,0,0,0,-1,21,3
51205,2010070156573,2,1,1,1,7,3,0,0,0,0,-1,9,1
51223,2010070157886,1,1,1,1,7,3,0,0,0,0,-1,9,1
51224,2010070157886,2,2,1,1,7,3,0,0,0,0,-1,9,3
51230,2010070158730,1,1,1,1,8,3,0,0,0,0,-1,9,-1
51231,2010070158864,2,1,1,1,11,3,0,0,0,0,-1,9,1
51232,2010070158864,2,2,2,2,11,3,0,0,1,0,-1,9,1
51244,2010070160778,1,1,1,1,6,3,0,0,0,0,-1,9,1
51245,2010070160778,1,2,2,2,9,2,0,0,2,0,-1,9,1
51247,2010070161382,1,1,1,1,7,2,0,0,0,0,-1,4,1
51263,2010070163210,1,1,1,1,5,3,0,0,0,0,-1,9,1
51268,2010070163296,3,1,1,1,9,3,0,0,0,0,-1,9,3
51283,2010070164847,1,1,1,1,8,3,0,0,0,0,-1,21,2
51284,2010070164847,1,2,2,1,9,3,0,0,1,0,-1,21,-1
51286,2010070164994,1,1,1,1,6,3,0,0,0,0,-1,9,1
51302,2010070166125,1,1,1,1,9,3,0,0,0,0,-1,9,2
51305,2010070166435,1,1,1,1,9,1,0,0,0,0,-1,5,1
51306,2010070166542,1,1,1,1,8,3,0,0,0,0,-1,9,1
51307,2010070166542,2,2,1,2,6,3,0,0,0,0,-1,9,-1
51312,2010070167270,1,1,1,1,6,3,0,0,0,0,-1,9,1
51313,2010070167270,2,2,1,1,6,3,0,0,0,0,-1,9,2
51314,2010070167270,2,4,2,1,6,3,0,0,2,0,-1,9,1
51315,2010070167270,2,5,2,1,6,3,0,0,1,0,-1,9,1
51316,2010070167270,2,6,2,1,2,3,0,0,2,0,-1,9,1
51317,2010070167270,3,3,1,2,7,3,0,0,0,0,-1,9,1
51318,2010070167270,3,7,2,2,2,3,0,0,2,0,-1,9,1
51319,2010070167270,3,8,2,2,5,3,0,0,2,0,-1,9,1
51320,2010070167270,3,9,2,2,1,3,0,0,2,0,-1,9,1
51321,2010070167270,3,10,2,2,6,3,0,0,1,0,-1,9,1
51358,2010070170062,3,1,1,1,7,3,0,0,0,0,-1,9,-1
51415,2010070176114,2,1,1,1,8,2,0,0,0,0,-1,5,3
51416,2010070176114,2,3,2,1,8,2,0,0,0,0,-1,5,2
51417,2010070176114,3,2,1,1,7,2,0,0,0,0,-1,5,1
51421,2010070176335,2,1,1,1,4,3,0,0,0,0,-1,9,1
51443,2010070178103,2,1,1,2,8,3,0,0,0,0,-1,9,1
51446,2010070178394,2,1,1,1,7,3,0,0,0,0,-1,9,1
51447,2010070178394,2,2,2,2,7,3,0,0,2,0,-1,9,1
51448,2010070178394,2,3,2,2,9,3,0,0,2,0,-1,9,1
51449,2010070178394,2,4,2,1,2,3,0,0,2,0,-1,9,1
51450,2010070178394,2,5,2,1,4,3,0,0,2,0,-1,9,1
51483,2010070180804,2,1,1,2,8,3,0,0,0,0,-1,9,1
51500,2010070182883,1,1,1,1,7,3,0,0,0,0,-1,5,1
51514,2010070183704,1,1,2,2,7,3,0,0,1,0,-1,9,1
51515,2010070183704,2,2,2,1,7,3,0,0,1,0,-1,9,1
51518,2010070184308,3,1,1,1,4,3,0,0,0,0,-1,9,-1
51529,2010070185608,2,1,2,2,5,3,0,0,1,0,-1,9,3
51535,2010070185950,2,1,1,2,4,3,0,0,0,0,-1,9,1
51554,2010070187496,2,1,1,1,7,3,0,0,0,0,-1,9,3
51570,2010070188287,1,1,1,1,6,3,0,0,0,0,-1,9,1
51584,2010070189289,2,1,1,1,6,3,0,0,0,0,-1,9,1
51595,2010070190212,1,1,2,1,10,3,0,0,1,0,-1,9,1
51605,2010070190678,1,1,1,1,9,1,0,0,0,0,-1,20,1
51621,2010070192497,1,1,1,2,7,3,0,0,0,0,-1,9,1
51622,2010070192497,1,2,2,2,10,3,0,0,1,0,-1,9,1
51631,2010070192904,1,1,2,1,2,3,0,0,2,0,-1,9,1
51642,2010070195013,1,1,1,2,6,3,0,0,0,0,-1,9,1
51656,2010070196919,2,1,2,1,8,3,0,0,1,0,-1,19,1
51657,2010070196919,3,2,2,1,9,3,0,0,2,0,-1,9,1
51658,2010070196919,3,3,2,2,8,3,0,0,2,0,-1,9,1
51659,2010070196919,3,4,2,1,4,3,0,0,2,0,-1,9,1
51671,2010070197974,1,2,2,2,5,3,0,0,1,0,-1,9,1
51672,2010070197974,2,1,1,2,8,3,0,0,0,0,-1,9,1
51693,2010070200681,1,1,2,1,5,3,0,0,1,0,-1,9,2
51695,2010070200757,2,1,1,2,5,3,0,0,0,0,-1,9,1
51696,2010070200757,2,2,2,2,5,3,0,0,2,0,-1,9,1
51739,2010070204121,1,1,2,1,4,2,0,0,1,0,-1,9,1
51746,2010070204564,1,1,1,2,8,3,0,0,0,0,-1,9,1
51765,2010070206019,3,1,1,1,6,3,0,0,0,0,-1,9,2
51766,2010070206019,3,2,2,2,5,3,0,0,2,0,-1,9,1
51767,2010070206019,3,3,2,1,1,3,0,0,2,0,-1,9,2
51778,2010070207037,1,1,1,1,6,3,0,0,0,0,-1,9,1
51791,2010070208139,1,1,1,1,5,3,0,0,0,0,-1,5,3
51792,2010070208218,2,1,1,1,8,3,0,0,0,0,-1,9,1
51793,2010070208218,2,2,2,2,7,3,0,0,1,0,-1,9,1
51794,2010070208218,2,3,2,2,3,3,0,0,2,0,-1,9,1
51797,2010070208460,2,1,1,2,5,3,0,0,0,0,-1,9,1
51817,2010070209872,2,1,1,1,7,3,0,0,0,0,-1,19,1
51823,2010070210176,1,1,2,1,5,3,0,0,1,0,-1,9,1
51824,2010070210176,1,2,2,2,5,3,0,0,2,0,-1,9,1
51825,2010070210176,1,3,2,1,4,3,0,0,2,0,-1,9,1
51826,2010070210176,1,4,2,2,4,3,0,0,2,0,-1,9,1
51827,2010070210210,1,2,2,1,8,3,0,0,0,4,-1,10,1
51828,2010070210210,2,1,1,1,6,3,0,0,0,0,-1,9,1
51837,2010070211350,1,1,1,1,5,3,0,0,0,0,-1,9,1
51838,2010070211350,1,4,2,1,4,3,0,0,1,0,-1,9,3
51839,2010070211350,1,5,2,2,6,3,0,0,1,0,-1,9,1
51840,2010070211350,2,2,1,1,6,2,0,0,0,0,-1,9,1
51841,2010070211350,3,3,1,2,6,3,0,0,0,0,-1,9,1
51875,2010070213302,2,1,1,1,8,3,0,0,0,0,-1,9,1
51950,2010070220428,1,1,1,2,7,3,0,0,0,0,-1,9,1
51951,2010070220428,1,2,2,1,6,3,0,0,1,0,-1,9,1
51952,2010070220428,1,3,2,2,3,3,0,0,2,0,-1,9,1
51954,2010070220706,2,1,2,2,1,3,0,0,1,0,-1,9,1
51959,2010070220773,1,1,1,2,6,3,0,0,0,0,-1,9,2
51960,2010070220773,2,2,1,2,7,3,0,0,0,0,-1,9,1
51965,2010070220879,1,1,1,2,5,3,0,0,0,0,-1,9,1
51972,2010070221924,1,1,1,2,7,3,0,0,0,0,-1,9,1
51977,2010070223045,1,1,1,1,5,3,0,0,0,0,-1,9,1
51981,2010070223452,1,1,1,1,5,3,0,0,0,0,-1,9,1
51995,2010070225161,2,1,1,2,7,3,0,0,0,0,-1,9,1
52012,2010070226853,1,1,1,1,9,3,0,0,0,0,-1,9,1
52025,2010070228196,1,1,1,2,6,3,0,0,0,0,-1,9,1
52027,2010070228389,1,1,1,1,6,3,0,0,0,0,-1,9,1
52034,2010070229575,1,1,1,1,6,3,0,0,0,0,-1,9,1
52035,2010070229575,2,2,1,2,6,3,0,0,0,0,-1,9,1
52039,2010070231362,1,1,2,2,10,3,0,0,1,0,-1,9,1
52065,2010070232252,1,1,1,1,8,3,0,0,0,0,-1,9,1
52070,2010070232499,2,1,1,1,5,3,0,0,0,0,-1,10,1
52071,2010070232499,2,2,2,1,5,3,0,0,0,1,-1,10,1
52080,2010070233429,2,1,1,2,6,3,0,0,0,0,-1,9,1
52087,2010070234327,2,1,1,1,7,3,0,0,0,0,-1,9,1
52088,2010070234327,2,2,2,2,6,2,0,0,1,0,-1,9,1
52089,2010070234327,2,3,2,2,3,3,0,0,2,0,-1,9,1
52104,2010070234988,2,1,1,2,6,3,0,0,0,0,-1,9,1
52105,2010070234988,2,3,2,2,1,3,0,0,2,0,-1,9,1
52106,2010070234988,3,2,1,1,8,3,0,0,0,0,-1,9,3
52124,2010070237987,2,1,1,1,6,3,0,0,0,0,-1,9,1
52154,2010070241352,1,1,1,1,5,3,0,0,0,0,-1,9,1
52155,2010070241352,2,2,1,1,5,3,0,0,0,0,-1,9,1
52156,2010070241352,3,3,1,2,6,3,0,0,0,0,-1,9,1
52176,2010070243123,3,1,1,2,7,3,0,0,0,0,-1,9,3
52184,2010070244334,2,1,1,1,5,3,0,0,0,0,-1,9,1
52185,2010070244334,2,2,2,2,8,3,0,0,1,0,-1,9,1
52193,2010070245453,2,4,2,2,5,3,0,0,1,0,-1,9,1
52194,2010070245453,3,1,2,1,3,3,0,0,2,0,-1,9,1
52195,2010070245453,3,2,2,1,3,3,0,0,2,0,-1,9,1
52196,2010070245453,3,3,2,2,7,3,0,0,1,0,-1,9,1
52211,2010070246874,2,1,1,1,4,3,0,0,0,0,-1,9,1
52212,2010070246874,2,2,2,1,4,3,0,0,1,0,-1,9,1
52220,2010070247859,3,1,1,2,6,3,0,0,0,0,-1,9,1
52221,2010070247859,3,2,2,1,8,3,0,0,1,0,-1,9,1
52231,2010070248975,1,1,2,2,6,3,0,0,1,0,-1,9,1
52250,2010070251296,2,1,1,1,6,3,0,0,0,0,-1,9,3
52256,2010070252887,1,1,2,1,1,3,0,0,2,0,-1,9,2
52257,2010070252934,4,1,2,2,8,3,0,0,2,0,-1,9,1
52258,2010070252934,4,2,2,2,6,3,0,0,2,0,-1,9,1
52265,2010070253738,1,1,1,1,6,2,0,0,0,0,-1,9,3
52266,2010070253738,1,2,2,1,2,2,0,0,1,0,-1,9,1
52267,2010070253956,1,1,1,1,9,3,0,0,0,0,-1,9,1
52268,2010070253956,1,2,2,1,7,3,0,0,1,0,-1,9,1
52269,2010070253956,1,3,2,2,1,3,0,0,2,0,-1,9,1
52270,2010070253956,1,4,2,2,9,3,0,0,2,0,-1,9,1
52277,2010070254389,1,1,1,1,9,3,0,0,0,0,-1,9,1
52284,2010070255135,1,1,1,2,9,3,0,0,0,0,-1,9,1
52285,2010070255135,2,2,1,2,7,3,0,0,0,0,-1,9,1
52297,2010070256145,2,1,2,2,2,3,0,0,2,0,-1,9,1
52302,2010070256302,2,1,1,2,6,3,0,0,0,0,-1,9,1
52310,2010070257081,1,1,1,1,6,3,0,0,0,0,-1,21,-1
52311,2010070257081,1,2,2,1,6,3,0,0,0,0,-1,21,-1
52324,2010070257944,2,1,1,2,6,3,0,0,0,0,-1,9,1
52328,2010070258198,1,3,2,2,9,3,0,0,1,0,-1,9,1
52329,2010070258198,2,1,1,2,4,3,0,0,0,0,-1,9,1
52330,2010070258198,2,2,2,2,4,3,0,0,1,0,-1,9,1
52331,2010070258310,1,1,1,1,9,3,0,0,0,0,-1,5,1
52332,2010070258469,1,1,1,2,6,3,0,0,0,0,-1,9,-1
52333,2010070258469,2,2,2,2,6,3,0,0,2,0,-1,9,1
52362,2010070260795,1,1,1,1,7,3,0,0,0,0,-1,9,1
52364,2010070260930,1,1,2,1,6,3,0,0,1,0,-1,9,1
52365,2010070260930,1,2,2,1,2,3,0,0,2,0,-1,9,1
52396,2010070264614,1,1,1,1,9,3,0,0,0,0,-1,21,2
52397,2010070264614,1,2,3,1,10,1,6,9,0,0,-1,0,1
52398,2010070264614,1,3,3,1,7,1,6,9,0,0,-1,0,1
52425,2010070265824,2,1,1,2,10,3,0,0,0,0,-1,9,1
52434,2010070266081,2,1,1,2,7,3,0,0,0,0,-1,9,1
52435,2010070266081,2,2,2,1,7,3,0,0,1,0,-1,9,1
52452,2010070266906,2,1,1,1,6,3,0,0,0,0,-1,9,1
52456,2010070267322,2,1,1,2,6,3,0,0,0,0,-1,9,1
52457,2010070267322,2,2,2,1,2,1,0,0,2,0,-1,9,1
52458,2010070267322,2,3,2,1,2,3,0,0,2,0,-1,9,1
52459,2010070267322,2,4,2,2,8,3,0,0,1,0,-1,9,1
52462,2010070268385,2,1,1,1,7,3,0,0,0,0,-1,5,1
52471,2010070269143,2,1,1,1,7,3,0,0,0,0,-1,9,1
52472,2010070269143,4,2,2,2,9,3,0,0,2,0,-1,9,1
52482,2010070269913,1,1,1,1,7,3,0,0,0,0,-1,9,1
52483,2010070269913,1,2,2,1,7,3,0,0,1,0,-1,9,-1
52486,2010070269967,1,1,1,1,9,3,0,0,0,0,-1,9,1
52487,2010070269967,2,2,1,1,10,3,0,0,0,0,-1,90,3
52488,2010070269967,4,3,2,2,6,2,0,0,1,0,-1,9,1
52502,2010070271351,1,1,1,2,5,3,0,0,0,0,-1,9,1
52503,2010070271358,1,1,1,1,5,3,0,0,0,0,-1,9,1
52504,2010070271358,2,2,1,2,7,3,0,0,0,0,-1,9,1
52505,2010070271358,3,3,1,1,5,3,0,0,0,0,-1,9,1
52511,2010070271676,2,1,1,1,7,3,0,0,0,0,-1,9,3
52530,2010070272738,2,1,1,2,5,3,0,0,0,0,-1,9,1
52539,2010070273208,3,1,1,1,5,3,0,0,0,0,-1,9,1
52540,2010070273208,4,2,1,2,9,3,0,0,0,0,-1,9,1
52572,2010070275808,1,1,2,2,3,3,0,0,1,0,-1,9,3
52602,2010070277839,1,1,1,1,8,3,0,0,0,0,-1,9,1
52603,2010070277839,2,2,1,1,8,3,0,0,0,0,-1,9,1
52622,2010070279345,2,1,1,1,5,3,0,0,0,0,-1,9,1
52623,2010070279357,2,1,1,1,5,3,0,0,0,0,-1,9,1
52624,2010070279360,5,1,1,1,9,3,0,0,0,0,-1,9,1
52625,2010070279360,6,2,1,1,6,3,0,0,0,0,-1,9,2
52628,2010070279526,1,1,2,2,8,3,0,0,1,0,-1,9,1
52660,2010070280663,2,1,1,1,5,3,0,0,0,0,-1,9,2
52661,2010070280663,2,2,2,2,5,3,0,0,1,0,-1,9,-1
52676,2010070282352,1,1,1,2,6,3,0,0,0,0,-1,9,3
52726,2010070287746,1,1,1,1,11,3,0,0,0,0,-1,9,1
52727,2010070287746,2,2,1,1,5,3,0,0,0,0,-1,9,1
52733,2010070287931,1,1,2,2,4,2,0,0,1,0,-1,9,1
52741,2010070288743,1,1,1,2,5,3,0,0,0,0,-1,9,1
52754,2010070290143,2,1,1,1,8,3,0,0,0,0,-1,9,1
52759,2010070291295,2,1,1,1,7,3,0,0,0,0,-1,21,1
52763,2010070291516,2,1,1,1,7,3,0,0,0,0,-1,9,1
52764,2010070291516,3,2,1,2,6,3,0,0,0,0,-1,9,2
52785,2010070292561,1,1,1,2,6,3,0,0,0,0,-1,9,1
52786,2010070292561,2,2,1,2,6,3,0,0,0,0,-1,9,1
52787,2010070292561,3,3,1,2,7,3,0,0,0,0,-1,9,3
52788,2010070292598,2,1,1,2,6,3,0,0,0,0,-1,9,1
52791,2010070292849,2,1,1,2,5,3,0,0,0,0,-1,9,3
52809,2010070294705,2,1,1,2,7,3,0,0,0,0,-1,9,1
52810,2010070294711,1,1,1,1,4,3,0,0,0,0,-1,9,1
52811,2010070294711,1,2,2,1,4,3,0,0,1,0,-1,9,1
52814,2010070294928,2,1,1,1,6,3,0,0,0,0,-1,9,1
52817,2010070294998,2,1,1,1,6,3,0,0,0,0,-1,9,-1
52818,2010070294998,2,3,2,2,6,3,0,0,1,0,-1,9,-1
52819,2010070294998,3,2,1,1,7,3,0,0,0,0,-1,9,-1
52831,2010070296282,1,1,1,1,6,3,0,0,0,0,-1,9,1
52845,2010070298375,1,1,1,1,7,3,0,0,0,0,-1,5,1
52851,2010070298650,1,1,1,2,8,3,0,0,0,0,-1,9,1
52852,2010070298650,2,2,1,2,7,3,0,0,0,0,-1,9,2
52866,2010070299976,1,1,2,1,9,3,0,0,2,0,-1,90,1
52867,2010070299976,1,2,2,1,8,3,0,0,2,0,-1,90,1
52868,2010070299976,2,3,2,1,7,3,0,0,1,0,-1,9,1
52879,2010070300982,2,1,1,1,8,2,0,0,0,0,-1,21,2
52880,2010070300982,4,2,1,1,7,3,0,0,0,0,-1,9,1
52884,2010070301416,1,1,1,2,8,3,0,0,0,0,-1,9,1
